claim_relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,usage,layer,mention_count,document_count,paragraph_count,sentence_count,category_count,evidence_count,example_text,example_url
crel_42f0bb630a5a,ent_d98238f10abc,一切有情,Concept,entity_has_reasoning_claim,实体具有推论或结果命题,claim_d01235167a2e,笔者认为，佛不断放光并创造更多有情世间和众生、允许其成佛，因此无边众生与无尽世间成为一切有情的成佛道场；生命历程都是成佛历程，只是众生所处阶段不同。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,至於為何會有無邊的眾生呢？⟂S⟂這是佛教哲學理論尚未好好發言的問題，筆者以為，華嚴思想面對了這個問題，那就是佛之不斷放光、不斷創造更多的有情世間及眾生且許其成佛的行動的意義所在，就是萬法諸世間是為更多成佛功德而化現的，於是無邊的眾生及無盡的世間就是一切有情的成佛道場，生命的歷程都是成佛的歷程，只是有些眾生尚在經歷、尚在執迷、還是已啟動原始密碼，開始追求成佛的差別而已。,https://books.masterhsingyun.org/ArticleDetail/artcle17798
crel_52c6771f4825,ent_29c863dd97d1,一心,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_63894c7551a0,一心與一切法被說為互即，但其關係同時限定為「非縱非橫，非一非異」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,0,1,1,吾人於日常生活中的行住坐臥，乃至世間生產等活動中，因眼、耳、鼻、舌、身、意六根與色、聲、香、味、觸、法六麈境界相對應，並依眼識、耳識、鼻識、舌識、身識、意識六種覺識作用，所謂根、境、識和合而認識，乃至摻和第七末那識與第八阿賴耶識的作用，進而分別現象世界之種種存在；⟂S⟂也因此不免有一切煩惱、善、惡等法的生起。⟂S⟂依智者大師之闡釋，吾人於日常所起之一念心，必相應於十法界中之某一法界，如輪轉生死、苦惱逼迫，即相應於地獄界；⟂S⟂貪欲相應於餓鬼界；⟂S⟂愚痴相應於畜生界；⟂S⟂瞋恚相應於阿修羅界；⟂S⟂人倫道德相應於人世間；⟂S⟂享受福報相應天界；⟂S⟂修行求出離世間苦惱相應二乘界；⟂S⟂慈悲喜捨相應於菩薩界，乃至如實覺了成正等正覺則相應於佛界。⟂S⟂如此一念相應的十法界，除佛以外之九界眾生，其當下一念心所趣向之種種境界，依智者大師之觀解皆是虛妄分別之思議境，並非天台圓頓止觀所觀之如實境界，唯圓滿證悟諸法實相之佛乃能圓觀諸法存在之不思議境。⟂S⟂而如此一念所起三千世間所以是不可思議，依智者大師的詮釋，其關鍵在於：「若無心而已，介爾有心，即具三千。」⟂S⟂此一念心與即具的三千法之關係，不可說是一心在前，一切法在後；⟂S⟂亦不可說一切法在前，一心在後。⟂S⟂縱亦不可、橫亦不可。⟂S⟂祇心是一切法，一切法是心故。⟂S⟂因此，每一當下之心念與所起現之任一境界，二者之關係乃是「非縱非橫，非一非異，玄妙深絕，非識所識，非言所言。」⟂S⟂而如此展現之「一念三千」境界，若念念皆如實觀照而圓滿呈現，智者大師稱之為「不可思議境」，而此即是天台教理對於每一實存個體之身心存在的圓極觀解。,https://books.masterhsingyun.org/ArticleDetail/artcle17778
crel_21be985f111f,ent_29c863dd97d1,一心,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_49ac4579236e,佛法以一心统摄诸法，并以色心并举说明中道观。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,0,1,1,佛法以一心統攝諸法，並不落於一邊，而是借現實以啟發心靈，本心靈以照見現實，這就是不偏唯心、不偏唯物，色心並舉的中道觀。,https://books.masterhsingyun.org/ArticleDetail/artcle15648
crel_f384a4e598ec,ent_29c863dd97d1,一心,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_a60d6d6ab79f,元晓从雨夜中对土龛与古坟的分别心，察觉心执著变化的本性并悟到“心外无法可求”；作者据此修正对悟道契机的理解：关键不在远赴千山万水参学，而在一心的迷悟，并把这一结论留给喜好游方的青年佛子深思。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,元曉從自己在雨夜裡，對土龕與古墳的分別心中，敏銳地察覺到「心」執著變化的本性，而悟到「心外無法可求」，真是善觀法義。⟂S⟂所以悟道的契機，並不在於是否遠赴千山萬水去參學，乃端乎一心的迷悟，此足以做為現今喜遊方逍遊的青年佛子們深思。,https://books.masterhsingyun.org/ArticleDetail/artcle11782
crel_7f9d8edfc3dc,ent_ac993f0f8df9,一心不亂,Concept,entity_explained_by_claim,实体由语境命题解释,claim_5caf7ed15b40,文本先以清珠投入濁水而使水清作比喻，繼而要求行者舉起佛號、直下用功，如利劍般斬盡無明煩惱，持續修持直到一心不亂、能所兩忘。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,猶如清珠投於濁水，濁水不得不清。⟂S⟂所以行者應當舉起佛號，一降直下，如太阿劍橫按當軒，斬盡無明煩惱，直到一心不亂、能所兩忘為止。,https://books.masterhsingyun.org/ArticleDetail/artcle23185
crel_9fd89d0a676c,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_9a22420bc013,《阿彌陀經》的說法帶有完整條件鏈：有人先發願往生，再一心稱念阿彌陀佛名號至一心不亂，臨命終時才必蒙阿彌陀佛與諸聖眾持蓮台接引往生；作者再由此解釋淨土信仰深入民間、阿彌陀佛與觀世音名號深植人心及「家家彌陀佛，戶戶觀世音」之說。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,《阿彌陀經》說，如果有人發願往生，只要一心稱念阿彌陀佛名號，念到一心不亂，臨命終時，必蒙阿彌陀佛及諸聖眾手執蓮台，接引往生，因此淨土信仰自古即深入民間，西方三聖的阿彌陀佛與觀世音菩薩名號也牢牢深植人心，因此有「家家彌陀佛，戶戶觀世音」之說。,https://books.masterhsingyun.org/ArticleDetail/artcle15165
crel_dbcea2aa0a99,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_0fe22c2dd064,本窗未明示主張者身分；其否定須通過身語意的一切修行，只承認稱名念佛，並認為佛號本身有不可思議力量，只有一心不亂地念佛，死後才可往生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,主張「佛法除當體一念無餘談」，否定要通過身語意的一切修行，只承認稱名念佛，認為佛號本身具有不可思議的力量，只要一心不亂的念佛，死後就可往生。,https://books.masterhsingyun.org/ArticleDetail/artcle8395
crel_39938234f722,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_82a425be88ba,句首未具名的「他」被說成三根普被，教導眾生一心不亂地稱念其名；文本以「所以」接續說，生活在極樂世界裡的眾生都已達到不退轉的阿鞞跋致境界，都是諸上善人，且沒有三惡道。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他「三根普被」，教導眾生「一心不亂」的稱念其名，所以生活在極樂世界裡的眾生，他們在道業上都已達到不退轉的「阿鞞跋致」境界，都是諸上善人，沒有三惡道；,https://books.masterhsingyun.org/ArticleDetail/artcle9586
crel_a7e1b7b4c595,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_41806800d625,行者須執持阿彌陀佛名號而達一心不亂，臨終心不顛倒，才即得往生阿彌陀佛極樂國土。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,執持阿彌陀佛名號，一心不亂，是人終時，心不顛倒，即得往生阿彌陀佛極樂國土。⟂S⟂第二時：開示行者，心、佛、眾生三無差別。,https://books.masterhsingyun.org/ArticleDetail/artcle14710
crel_67dd64b43241,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_5379f447e7b0,作者引《阿彌陀經》說，一個人只要念佛達到一心不亂，便可「於一念頃，即生西方極樂淨土」；隨後由此申說真正的淨土沒有遠近。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以，在《阿彌陀經》裡也說到，一個人只要能念佛念到一心不亂，「於一念頃，即生西方極樂淨土」。⟂S⟂所以，真正的淨土，沒有遠近的。,https://books.masterhsingyun.org/ArticleDetail/artcle141
crel_21f74e79c20b,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_772019b572c0,作者引《阿彌陀經》說，一個人只要念佛達到一心不亂，便可「於一念頃，即生西方極樂淨土」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以，在《阿彌陀經》裡也說到，一個人只要能念佛念到一心不亂，「於一念頃，即生西方極樂淨土」。,https://books.masterhsingyun.org/ArticleDetail/artcle141
crel_d11a1d4c562a,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_1f2a4896d4e0,作者推動念佛，是希望大眾藉此達到自我健全、清淨、反省與進步並擴及家庭、社會、國家；他明說不一定要求大眾念到一心不亂，這使信徒較易接受。,InterpretiveClaim,evidence_usable,claim_evidence_graph,2,2,2,2,2,2,我推動念佛，主要是希望讓大家藉由念佛，達到自我健全、自我清淨、自我反省、自我進步，進而擴及到家庭、社會、國家。⟂S⟂所以，我不一定要求大家要念到一心不亂，反而讓信徒很容易接受。,https://books.masterhsingyun.org/ArticleDetail/artcle133
crel_1552d235e7a2,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_0826aab86ac2,作者以反詰指出禪門參禪要求心定一境，而淨土宗依《阿彌陀經》念佛至一心不亂正是禪的定境，故批評禪門排斥念佛及念佛者不容禪者皆不當，主張禪淨彼此融攝並同源於佛說。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,其實，禪宗既然認為搬柴運水、揚眉瞬目都是禪，為什麼念佛就不是禪呢？⟂S⟂禪門說參禪時講究心要定於一境，而淨土宗如《阿彌陀經》說，念佛要一心不亂，這不就是禪的定境嗎？⟂S⟂心定於阿彌陀佛，以此為所緣境，有何不可？⟂S⟂為何要批評呢？⟂S⟂所以任何佛法都是佛法，都應互相包容，不要排斥，排斥則如過去的君主獨裁，一心想要打倒別人，如果別人都被打倒了，到最後只剩下自己一人，既沒有飯吃，也沒有衣穿、沒有日用，又如何生存呢？⟂S⟂所以禪門排斥念佛應該是不當的，念佛的人不容禪者也是不對的，禪淨應該彼此相互融攝；⟂S⟂禪淨皆為我佛金口所宣、同源所流，有此認識，才合乎佛法的精神。,https://books.masterhsingyun.org/ArticleDetail/artcle674
crel_361a67c43dfc,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_08f91c3769cf,抄經又稱寫經，被說成佛教修行法門之一及對法寶的供養；抄寫時須以虔誠心逐字書寫，當精神集中並書寫文字般若時，可達一心不亂與心靈淨化，書法與抄經結合又被說成中國佛教創舉。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,抄經又稱「寫經」，是佛教的修行法門之一，也是對法寶的一種供養。⟂S⟂《華嚴經》說：「常隨佛學者，從初發心，精進不退，以不可說、不可說身命而為布施；⟂S⟂剝皮為紙，析骨為筆，刺血為墨，書寫經典，積如須彌，為重法故，不惜身命。」⟂S⟂又說「諸供養中，法供養為最」。⟂S⟂因此在抄寫經文時，要以虔誠的心，一筆一畫、一字一句來抄寫；⟂S⟂當精神集中，書寫字字珠璣的文字般若，可達到一心不亂，心靈淨化的境界。⟂S⟂書法能怡情養性，抄寫經文可以端正身心，兩者結合，不但是發揚中國固有國粹，也是中國佛教的創舉。,https://books.masterhsingyun.org/ArticleDetail/artcle7885
crel_ba2ca950c40f,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_f9cf9481397f,依本句的佛教立場，念佛即使不能達到一心不亂而被稱為「散亂心念佛」，仍可增加福報並具有福德因緣。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,念佛不能念到一心不亂，所謂「散亂心念佛」，在佛教講，還是可以增加福報，會有福德因緣的。,https://books.masterhsingyun.org/ArticleDetail/artcle2398
crel_067296416836,ent_ac993f0f8df9,一心不亂,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_e94b516b3fcc,作者先說大乘佛法中往生西方極樂淨土須一心不亂，並評為很難；隨後轉引《阿彌陀經》，說在一念之間達到一心不亂即可往生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,往生西方極樂淨土，在大乘佛法裡說，要「一心不亂」才能往生，這是很難的。⟂S⟂但是《阿彌陀經》說，於一念之間，一心不亂，就可以往生。,https://books.masterhsingyun.org/ArticleDetail/artcle2448
