evidence_id,relation_id,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count,review_status
ev_771a6a49a022,rel_810dc9e8c129,doc_00009926,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle9926,若舜長老在宣統年間，曾經擔任鎮江金山江天寺的監院，後來受棲霞山宗仰上人記別，一九二一年，繼任法席。,1,auto_keep_stable
ev_ec3035d52bd4,rel_c98d17bb246b,doc_00016171,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16171,因此，阿彌陀佛並不只是老年人求生淨土才要稱念，年輕人也要行解並重。,1,keep_stable_register_endpoints
ev_64601dbff69b,rel_f87251672a3e,doc_00008398,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8398,七○年代，日本佛教傳入英國。,1,auto_keep_stable
ev_00c9211dd080,rel_2faae4488d38,doc_00000430,par_00000430_0002,sent_00000430_0002_001;sent_00000430_0002_002;sent_00000430_0002_003;sent_00000430_0002_004,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle430,般若智慧就是我們的「心真如門」，般若不是談玄說妙，要表現在生活行儀上，成為人間慧用，才有意義。⟂S⟂當初佛陀在靈山會上拈花，迦葉破顏微笑，師徒印心，禪於是成為人間的一道光明；⟂S⟂佛陀成道前，放下苦行，接受牧羊女的供養，五比丘相約不理睬佛陀，但是當他們見到成道後的佛陀，被佛陀的威儀攝受，忍不住跪地禮拜，並且再度隨侍佛陀，於是成為佛教「最初的僧寶」。⟂S⟂佛陀的行儀度化，就是人間的慧用。,1,accept_stable_edge
ev_2da351fb1171,rel_99dc235c6de8,doc_00017460,par_00017460_0005,sent_00017460_0005_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17460,星雲強調﹕「只有共生人類才能吉祥。」,1,stage260_llm_adjudicated
ev_8e4fbac49b67,rel_93a53e1194ec,doc_00016048,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle16048,這個向普賢菩薩學習的供養，就是無量無邊、廣大深遠的發心了。,1,auto_keep_stable
ev_52e0ac2cc336,rel_ed65b52e372b,doc_00016212,par_00016212_0018,sent_00016212_0018_004;sent_00016212_0018_005,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16212,因此，念阿彌陀佛，就能有光明、智慧，就能有永恆的生命體現。⟂S⟂也就是說，一句「阿彌陀佛」就是修福修慧，福慧共修。,1,accept_stable_edge
ev_82f7de68e536,rel_aab73e83bee7,doc_00000683,par_00000683_0034,sent_00000683_0034_001;sent_00000683_0034_002;sent_00000683_0034_003;sent_00000683_0034_004;sent_00000683_0034_005;sent_00000683_0034_006,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle683,佛教徒皈依佛法僧三寶：皈依佛，佛如光明，有了光明，就能驅走黑暗，帶來希望；⟂S⟂皈依法，法如淨水，有了淨水，可以滋潤大地，生長萬物；⟂S⟂皈依僧，僧如福田，有了福田，可以給人播種，廣植福德。⟂S⟂三寶的重要，就好比陽光、雨水、大地，缺一不可。⟂S⟂唯有皈敬三寶，才得以長養法身慧命，昇華心靈世界，跨越人生的藩籬。⟂S⟂─《普門學報‧佛教對「修行問題」的看法》,1,accept_stable_edge
ev_5208aab65af2,rel_ce7c59d934e3,doc_00002115,par_00002115_0006,sent_00002115_0006_001;sent_00002115_0006_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2115,世間一切有為法是無常的，所謂生者必滅，合會必離，盛必有衰，眾苦流轉，無有休息，常為諸苦所侵。⟂S⟂因此，佛陀於拘尸那入涅槃之際，眾生心大憂愁，同時舉聲悲啼號哭，咸謂世間空虛，眾生福盡，從今以後，無有救護，無所宗仰。,1,accept_stable_edge
ev_2c4b27c8a791,rel_d42ded83e5ad,doc_00001007,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle1007,空相就是實相，相要空才是實相。,1,auto_keep_stable
ev_27232cc1f4b3,rel_9981ac179ed9,doc_00009843,par_00009843_0021,sent_00009843_0021_003;sent_00009843_0021_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9843,原來釋迦牟尼佛多修了一個讚歎法門，「天上天下無如佛，十方世界亦無比，世間所有我盡見，一切無有如佛者。」⟂S⟂可見，語言的讚歎，功德很大，連成佛作祖，都受到影響。,1,accept_stable_edge
ev_fd423bb8fb4d,rel_5eb2c518de3d,doc_00014227,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14227,《摩訶止觀》記載，懺悔分為事懺與理懺，藉禮拜、讚歎、誦經等行為所行的懺悔，稱為事懺；,1,auto_keep_stable
ev_d908c1850ac9,rel_276f3f8cbd51,doc_00011077,par_00011077_0031,sent_00011077_0031_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11077,以人類的生命來說，在因緣法則之下，人不能單獨存在，彼此要共生才能共存。,1,stage260_llm_adjudicated
ev_e7d05a68d588,rel_ac8f4da6e51b,doc_00024118,,,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24118,1949年大陸僧侶陸續渡海到台灣弘法，例如，1952年有道源法師在基隆創建海會寺，南亭法師在台北創建華嚴蓮社，證蓮法師在新店創建竹林精舍，印順法師在新竹創建福嚴精舍；,1,auto_keep_stable
ev_180eb29cef26,rel_a41ef085cd24,doc_00013680,par_00013680_0004,sent_00013680_0004_001;sent_00013680_0004_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13680,「江海可竭盡，山河亦崩落，日月有盈虧」，江海會枯竭，山河可能崩壞倒塌，日月有陰晴圓缺，不管它們怎麼變化，佛法超越了世間的江海日月，是不可窮盡的。⟂S⟂所以在佛教的「四弘誓願」裡，要我們發願「眾生無邊誓願度，煩惱無盡誓願斷，法門無量誓願學」，才能「佛道無上誓願成」。,1,accept_stable_edge
ev_221e0ab4f300,rel_fd9a648df9be,doc_00010818,par_00010818_0010,sent_00010818_0010_001;sent_00010818_0010_002;sent_00010818_0010_003,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle10818,說到台灣的寺廟，初期，有大陸沿海地區如廣東、福建等移民到台灣來，比方，鄭成功之子鄭經為他的母親，建了台灣第一座寺廟，也就是現今坐落台南市的開元寺。⟂S⟂後來閩南的僧侶，如月眉山善慧和尚建基隆靈泉寺，觀音山本圓法師建凌雲寺；⟂S⟂客家的高僧，如覺力法師的新竹大湖法雲寺，妙果和尚的中壢圓光寺、永定法師重建高雄大崗山超峰寺、眼淨和尚建台南竹溪寺等，都找了山明水秀的地方建立道場，可以供給僧侶修持，也可以供給信徒禮拜。,1,accept_stable_edge
ev_37d4a2913a29,rel_7e690446cdee,doc_00017531,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17531,星雲大師所領導的佛光山道場，秉持著「以文化弘揚佛法，以教育培養人才，以慈善福利社會，以共修淨化人心」的精神，成就卓著。,1,auto_keep_stable
ev_944f463d21b1,rel_cc9251515d06,doc_00024164,par_00024164_0006,sent_00024164_0006_001;sent_00024164_0006_002;sent_00024164_0006_003;sent_00024164_0006_004;sent_00024164_0006_005;sent_00024164_0006_006,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24164,其實，禪宗既然認為搬柴運水、揚眉瞬目都是禪，為什麼念佛就不是禪呢？⟂S⟂禪門說參禪時講究心要定於一境，而淨土宗如《阿彌陀經》說，念佛要一心不亂，這不就是禪的定境嗎？⟂S⟂心定於阿彌陀佛，以此為所緣境，有何不可？⟂S⟂為何要批評呢？⟂S⟂所以禪門排斥念佛應該是不當的，念佛的人不容禪者也是不對的，禪淨應該彼此相互融攝；⟂S⟂禪淨皆為我佛金口所宣、同源所流，有此認識，才合乎佛法的精神。,1,accept_stable_edge
ev_bc2ed95bc184,rel_7922000e34fb,doc_00004226,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4226,例如有生必有死的道理就是真理。,1,auto_keep_stable
ev_f7192f529466,rel_3f9e6dfc7761,doc_00001001,par_00001001_0115,sent_00001001_0115_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle1001,能夠認識「緣起性空」、「不生不滅」的諸法實相，就是般若。,1,accept_stable_edge
ev_b39efa132cac,rel_f3cffb644ed7,doc_00017985,par_00017985_0066,sent_00017985_0066_002;sent_00017985_0066_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17985,此種傳承溯自靈山會上佛陀將正法眼藏付囑摩訶迦葉，之後西天二十八祖，一直到中國六祖，都是衣缽相傳。⟂S⟂然而到了唐朝咸亨二年（六七一），五祖弘忍（六○二～六七五）授記惠能為禪宗第六代祖師時，特別囑咐惠能，此後不必再傳衣缽，因此在六祖惠能大師（六三八～七一三）臨入涅槃時，弟子法海問：「和尚入滅之後，衣法當付何人？」,1,accept_stable_edge
ev_8d724e7490da,rel_f43e6c3d055d,doc_00002208,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2208,靈谷寺是南朝劉宋時代，寶誌公禪師建立的叢林。,1,auto_keep_stable
ev_69bc10adc590,rel_d411f03db3e6,doc_00017785,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17785,釋迦提出了終極解決之道──涅槃寂靜。,1,auto_keep_stable
ev_151e5962948f,rel_386511c13dbc,doc_00000200,par_00000200_0016,sent_00000200_0016_001;sent_00000200_0016_002;sent_00000200_0016_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle200,「心、佛、眾生，三無差別。」⟂S⟂眾生與佛本具同一心性，只因無明妄動而呈現生住異滅、迷悟染淨之相。⟂S⟂《大乘起信論》為了說明心的這種性質，遂將含攝諸法的眾生心，分為「心真如門」與「心生滅門」，以顯其體用，稱為一心二門，並將止觀配於二門如下：,1,accept_stable_edge
ev_0e7d95a9bf40,rel_a99f242062fe,doc_00017788,par_00017788_0009,sent_00017788_0009_001;sent_00017788_0009_002;sent_00017788_0009_003;sent_00017788_0009_004;sent_00017788_0009_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17788,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,1,accept_stable_edge
ev_06c43b0420f4,rel_4283c5181e2c,doc_00010917,par_00010917_0031,sent_00010917_0031_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10917,所以，希望我們臨濟宗的子孫，在佛門裡要保持過去光榮的歷史，我們為了佛陀靈山會上一脈相承，到臨濟祖師「臨濟兒孫滿天下」的榮譽，我們再接再厲，光大門風，為臨濟兒孫爭取更多對佛法的貢獻。,1,accept_stable_edge
ev_b72def0df7dc,rel_ee21a54e6a94,doc_00005724,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5724,而念佛的道場，有蘇州的靈巖山寺，自從印光大師提倡念佛以來，每天佛聲不斷。,1,auto_keep_stable
ev_0e5532320ebb,rel_a33ab5f801db,doc_00017799,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17799,佛陀非常注意經濟在世間生活中所扮演的角色。 ⟂S⟂ 他教導善生的理財方法值得重視。,1,auto_keep_stable
ev_5eedec149aed,rel_f38b9a36a37f,doc_00003428,par_00003428_0126,sent_00003428_0126_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3428,萬有諸法自性平等一如，沒有善惡、美醜、高下、貴賤的分別，因此，在禪者的眼中，榮茂的樹木和枯萎的樹木都一樣美好。,1,accept_stable_edge
ev_5402ddd0bb90,rel_331fc6601127,doc_00000881,par_00000881_0019,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle881,無我、法：包括「人無我」及「法無我」，人法二無我，亦名二空。⟂S⟂所謂「四大本空示現有，五蘊和合亦非真」，了解五蘊假和合，在有情個體之中無實我之存在，故說「人無我」。⟂S⟂不論世出世間，一切諸法皆為依緣假立，假立之諸法空無自性，故說「法無我」。,1,accept_stage263i_validated_evidence
ev_9236efe3a413,rel_50b2f76c9d99,doc_00000672,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle672,無常生死就是真理，所謂真理者，不管什麼時候、什麼地方，都是必然的、平等的。,1,auto_keep_stable
ev_cea701813eba,rel_441654828198,doc_00015691,par_00015691_0015,sent_00015691_0015_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15691,大師的人間佛教思想正是秉持佛陀「以人為本」而「示教利喜」的本懷，實踐大乘佛教入世的精神，積極投入社會，關懷人生，他把佛法與世法融和一致，從人生的現實生活及各種問題的解決上，徹底落實人間佛教。,1,accept_stable_edge
ev_cd89e3ea0834,rel_c11e9d83e7df,doc_00014002,par_00014002_0003,sent_00014002_0003_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle14002,佛陀的十大弟子中，「解空第一」的須菩提因為體悟到真空，所以每次參禪打坐時，天人都為他散花；,1,repair_entity_type
ev_074083181ad1,rel_9ef52144fcf2,doc_00000674,par_00000674_0081,sent_00000674_0081_001;sent_00000674_0081_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle674,道綽相繼提倡持名念佛，他認為念佛雖有觀想念佛、實相念佛、持名念佛之別，而以持名念佛最為安全。⟂S⟂所以一般社會大眾不一定要素食，也不一定在家中設有佛堂，更不一定要誦經，只要行住坐臥，一聲佛號，都是修學淨土。,1,accept_stable_edge
ev_0bbf11b53867,rel_5c46856eca62,doc_00007651,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle7651,北宋雲門宗的北禪智賢禪師，得法於福嚴良雅禪師。,1,repair_stable_edge
ev_35c5391eeddf,rel_cb994a58158b,doc_00024086,,,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24086,六度，包括布施、持戒、忍辱、精進、禪定和般若這六種修行，涵蓋身口意的全面修養，是菩薩圓滿佛道的重要實踐。,1,auto_keep_stable
