claim_evidence_id,claim_id,claim_relation_ids,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count
cev_8bb9470bce6a,claim_4967c37a7cea,crel_35174b333038,doc_00009819,par_00009819_0106,sent_00009819_0106_002;sent_00009819_0106_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9819,忽然間，起了大風大雨，船在大浪中搖動得要翻倒似的。⟂S⟂這時候大家不念阿彌陀佛了，為了活命，轉拜媽祖︰「媽祖！,1
cev_8907e2f4fbcc,claim_b45d2bd08ed7,crel_e28e338364ab,doc_00006835,par_00006835_0028,sent_00006835_0028_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6835,僧肇大師被什公譽為「秦人解空第一者」，這是因為大師對性空思想的闡發，脫離兩晉六家七宗的二元對立，真正表達般若「緣起性空」、「二諦相即」的中道思想。,1
cev_10e864367027,claim_7476c3badefb,crel_ac2cc1a68cfb,doc_00003983,par_00003983_0016,sent_00003983_0016_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3983,一切有為法都是因緣所生的假有，本性是空，因此不能從假象上執有，應該從假有中認識空性，但是也不能從空性中執空，因為儘管緣起法是幻有、假有，但也並非虛無，我們可以從空性中看到妙有，這就是「空有不二」。,1
cev_a629ee5868f5,claim_2872dec5df2a,crel_f764d01dfe3d,doc_00023610,par_00023610_0011,sent_00023610_0011_001,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23610,放燄口結緣也是行佛事，信徒行善布施，閱讀報紙，參與學校的建設，為教育文化發展努力，也都是「行佛」布施，大家都是為了佛法弘揚，因此自然就法喜充滿。,1
cev_3fd046ac71a6,claim_e0342b98a25b,crel_26f5cf933862,doc_00016707,par_00016707_0042,sent_00016707_0042_003,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle16707,但他信仰的宗教，若不能用道德、信仰來維護人心，而是要靠法律、條約來維持信任，那麼宗教就太落伍了。,1
cev_dce4a6f86315,claim_4c22796bf1d2,crel_3517df619e38,doc_00007039,par_00007039_0221,sent_00007039_0221_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7039,適間迎請三寶萬靈，證盟衛護，已蒙垂慈降臨，遍滿法座，汝等應於此刻發真切的慚愧心，將自己一切惡業，無論是過去所造，現在所作，若毀犯五戒，菩薩戒，若忤逆師長父母，若起諸邪見，撥無因果等身口意三惡業，恭對佛前，克誠披露，求哀懺悔，當知三業清淨無染，才堪納受戒體，汝等隨我音聲，求佛證明加被，以求身心之清淨，各稱自己法名：□□。,1
cev_81c9fa93fcac,claim_ec858b325b17,crel_79000f69b474,doc_00017421,par_00017421_0021,sent_00017421_0021_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17421,《首楞嚴三昧經》曾經提到菩薩有二十種不可思議：福德不可思議、智不可思議、慧不可思議、方便不可思議、辯才不可思議、法明不可思議、總持不可思議、法門不可思議、憶念隨義不可思議、諸神通力不可思議、分別眾生諸所語言不可思議、深解眾生心之所樂不可思議、得見諸佛不可思議、所聞諸法不可思議、教化眾生不可思議、自在三昧不可思議、成就眾生不可思議、形式最妙不可思議、修治諸波羅蜜不可思議、得不退轉不可思議。,1
cev_943b73bae22c,claim_672b41e8fd47,crel_13c6cf3e66ae,doc_00016017,par_00016017_0010,sent_00016017_0010_005,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle16017,所以正信的佛教徒，要懂得「自依止、法依止」，不可以皈依其他，心裡才會有堅實的依靠，才能掌握學佛的方針，而且可以深入佛法要義。,1
cev_8d4579f7a997,claim_b026e47018f2,,doc_00003445,par_00003445_0079,sent_00003445_0079_001;sent_00003445_0079_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3445,當初，佛陀在靈山會上說法，一字不語，只拿了一朵花，大迦葉尊者會心一笑，佛陀就將正法眼藏付囑摩訶迦葉尊者。⟂S⟂這個意思就是，佛陀和大迦葉尊者在那一刻接心了──心心相印啊！,1
cev_88366f6744f3,claim_6bd1fd4d3428,crel_efd451ec8e65,doc_00000043,par_00000043_0138,sent_00000043_0138_002;sent_00000043_0138_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle43,敦煌本《壇經》中，提到惠能晚年有十大弟子，即：法海、志誠、法達、智常、智通、志徹、志道、法珍、法如以及神會。⟂S⟂這十大弟子主要的貢獻是結集編纂《壇經》，把惠能的事蹟行誼傳揚下來，尤其神會舉辦滑臺無遮大會，建立南宗頓教世系地位。,1
cev_c6084b2c2da7,claim_3a7017f43f17,crel_4f3213080bad,doc_00000181,par_00000181_0097,sent_00000181_0097_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle181,如《梵網經》說：過去莊嚴劫千佛、現在賢劫千佛，都是由於受持菩薩戒而成佛；,1
cev_a8a46b7b3668,claim_fc4f688d9285,crel_7a1f9feaa585,doc_00015155,par_00015155_0008,sent_00015155_0008_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle15155,其實，羅漢也有莊嚴威儀的，羅漢是證悟解脫的修行人，一般的羅漢都具有出世、無爭、厭離、好靜等性格。,1
cev_9bfe76b5105d,claim_6b907bc6383e,crel_203c776fe2dc,doc_00017984,par_00017984_0062,sent_00017984_0062_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17984,星雲大師本人禪淨雙修，常教人念阿彌陀佛，並不反對求生淨土，但從以人間為本的立場出發，更重視人間淨土的建設，他說：,1
cev_e7d011fe0de5,claim_9ec5053fdd30,crel_b681cd519f73,doc_00014351,par_00014351_0009,sent_00014351_0009_006,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14351,因果報應是通達過去、現在、未來三世，不必計較一時的得失。,1
cev_16f468a839d9,claim_abe451fb393b,crel_fa755e88e633,doc_00008679,par_00008679_0003,sent_00008679_0003_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle8679,第二、福德不可以享盡：我們在這個世間上，所謂榮華富貴、禍福窮通，都有一定的福德因緣。,1
cev_8f0304a12aec,claim_09dee8c46109,crel_53927450419d,doc_00011041,par_00011041_0033,sent_00011041_0033_001;sent_00011041_0033_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11041,我剛才說我自動到這裡演講，也做個不請之友，你沒有來請我，我自己就來，因為我願意，我甘願啊！⟂S⟂所以，大家在執行任務的時候，也有很多時候需要做個不請之友，主動為民眾服務，幫助有困難的人。,1
cev_0081a1ae64a9,claim_eecd89ff722d,crel_210013652956,doc_00014874,par_00014874_0010,sent_00014874_0010_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14874,修禪的人如果能夠修到人我一體，修到無你我分別，所謂心、佛、眾生三無差別，到了這個境界，就是真正「禪」的境界了。,1
cev_c45b151d7fd3,claim_5ec12203dbd6,crel_31406134ac22,doc_00000342,par_00000342_0037,sent_00000342_0037_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle342,如來就是佛陀，不是因為聽聞佛法、思慮佛法，而是在自己修道的過程覺悟了佛法，所以能夠成佛。,1
cev_c4a14b6c81a5,claim_a424f98211a5,crel_b5ccfd9d2a80,doc_00004153,par_00004153_0021,sent_00004153_0021_001;sent_00004153_0021_002;sent_00004153_0021_003;sent_00004153_0021_004;sent_00004153_0021_005;sent_00004153_0021_006,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4153,願力則因強烈善念而發的誓願，例如菩薩共願皆以「上求菩提，下化眾生」為本。⟂S⟂《俱舍論》云：「以願為先，引妙智起；⟂S⟂如願而了，故名願智。」⟂S⟂可見諸佛菩薩大願皆以大智大悲為首。⟂S⟂四弘誓願是一切大願的總願，別願如阿彌陀佛的四十八大願、藥師佛的十二大願、觀世音菩薩的十二大願。⟂S⟂願力可以成就一切事業，淨土宗也鼓勵往生極樂的人乘願再來。,1
cev_2e2b6c82c3dd,claim_ac2be6ae9271,crel_cfd41ece6257,doc_00002817,par_00002817_0064,sent_00002817_0064_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2817,過去，有時侯我們好勇、好強、好鬥、無恆、無心、無志、任性、執著、自私，現在我們要發願把它改成為慈悲喜捨，肯回頭認錯，不與人爭強好勝，做事耐煩落實，立願以智慧堪忍對方的欺凌惱人，運用柔和忍辱的妙方，人生的境界就會更高。,1
cev_9f19c4b2d2f2,claim_5a6b2ce4ba92,crel_b4a7b4705f7e,doc_00001107,par_00001107_0007,sent_00001107_0007_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle1107,至於發菩提心，它就是調和世間和出世間，只要令世間增上，令社會美好，令人民幸福，自己不退轉、不灰心喪志，所謂「以出世的思想，做入世的事業」，這就是菩提心了。,1
cev_58ee40e29efa,claim_7d64b7e2ef89,crel_dadf4f3ed1a2,doc_00000683,par_00000683_0120,sent_00000683_0120_005,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle683,所以，初學佛者不宜一開始就閉關、住山，應先走入人群，廣結善緣，自利利他；,1
cev_51962955a158,claim_07aa1e6c4e56,crel_6b0e74d42428,doc_00016376,par_00016376_0006,sent_00016376_0006_002;sent_00016376_0006_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16376,反之，佛教能以其體悟「一念三千」之理，令月球、太陽，甚至宇宙萬有，不出己心，所謂：「心包太虛，量周沙界」。⟂S⟂因此，科學家登陸月球，在佛教眼中，只是心外求法，仍是有限的世界。,1
cev_5dc47c9e05db,claim_127d3dbc5541,crel_926280530881,doc_00015332,par_00015332_0205,sent_00015332_0205_005;sent_00015332_0205_006,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15332,印度的阿育王曾經說過，「力」不能勝利，「法」的勝利才是勝利。⟂S⟂所以，我們今天各位佛子，無論是建寺廟，或者做什麼都是一個修相，我們要真的弘揚佛法，要讓佛法入我們的心。,1
cev_208f2d572b2f,claim_f63a8c3f1abe,crel_f9a2ab8c32c3,doc_00002806,par_00002806_0187,sent_00002806_0187_001;sent_00002806_0187_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2806,因此，佛教徒對金錢要有一套正當的處理方法，若能如經上所說，適量的用來供養布施，護持佛教事業，不但成為興隆佛教的淨財，同時也為自己廣植福德因緣。⟂S⟂但是淨施要在「不自苦、不自惱」的條件下，才算合法。,1
cev_1d6325dd327f,claim_9dabf7e2304f,crel_15180b756241,doc_00023927,par_00023927_0011,sent_00023927_0011_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle23927,他的一言一行目的並不在成就一位偉大的大師，相反的，是要慈悲所有平凡的小人物。,1
cev_c9114faf8691,claim_6c908ee98fe1,crel_18eb6d28ba38,doc_00007718,par_00007718_0002,sent_00007718_0002_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle7718,第一、在瞋恨處散播慈悲的種子：瞋恨、對立是人我的高山，也是自我的障礙。,1
cev_4d8d00287d39,claim_1309f8e5707a,crel_93df8b17ab22,doc_00002078,par_00002078_0088,sent_00002078_0088_001;sent_00002078_0088_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle2078,諸經對回向的論述甚多，如〈普賢行願品〉云：「所有禮讚供養福，請佛住世轉法輪，隨喜懺悔諸善根，回向眾生及佛道。」⟂S⟂也就是將禮敬、讚歎、供養、懺悔、隨喜、勸請等功德，回向給一切眾生，與眾生共成佛道。,1
cev_47ed7ad18ee4,claim_8fddc92e5482,crel_493ae5d8f837,doc_00009314,par_00009314_0002,sent_00009314_0002_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9314,師兄修慧不修福，雖證得阿羅漢果，但過去生對人沒有服務貢獻，未與人結緣，沒有福德因緣，因此雖然思想超越，智慧過人，但是生活困頓，到處托缽，不得人供養。,1
cev_705c29aba67b,claim_01f424c2116d,crel_ef84446d9710,doc_00016732,par_00016732_0015,sent_00016732_0015_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16732,鑑真大師、鳩摩羅什為弘法度眾，行人所不能行，由於他們能忍受一切好、壞境界，所以為佛教開創遠大的未來。,1
cev_c4f083ebd9df,claim_40d711187441,crel_c292f11cb4c2,doc_00000746,par_00000746_0051,sent_00000746_0051_003;sent_00000746_0051_004,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle746,我們所信仰的應該是：實在存有的、道德崇高的、能力強大的、戒行清淨的、正法圓滿的、智慧無上的。⟂S⟂也就是說，我們所信仰的對象，必須是歷史上經得起考據證明，是經過舉世所共同承認確實存在，是具有高尚品德與聖潔人格，是能夠自度度人、自覺覺人的大善知識，如此才能引導我們走向正道，才是值得我們信仰、皈依的對象。,1
cev_ad2955fdc31b,claim_48f5de8ca2c8,crel_a2ab3a5d6b06,doc_00006614,par_00006614_0011,sent_00006614_0011_003;sent_00006614_0011_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6614,禪者，必須不忘記工作，不忘記實務，想完成自己，就要靠自己的動員，靠自己的發心。⟂S⟂因此，禪者要自力更生，所謂「一日不作，一日不食」，有這樣的勤奮修行，對於參禪悟道，還怕沒有希望嗎？,1
cev_859444eb1104,claim_fd53d3a768bb,,doc_00005605,par_00005605_0008,sent_00005605_0008_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5605,「說法主」不一定是佛陀，大善知識開壇說法，他就是說法主；,1
cev_723096381775,claim_fa73b55d16d3,crel_8f1245cf1b2b,doc_00021719,par_00021719_0008,sent_00021719_0008_002;sent_00021719_0008_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21719,我們應善用生活中，所遇到的事物作為修行，例如：把一切的音聲，都轉變成念阿彌陀佛的音聲。⟂S⟂就我個人念佛而言，我坐在汽車、火車上時，每一支電線桿皆是我的念珠，一支一支的念阿彌陀佛。,1
cev_92cfb464ceb3,claim_17cd2630bb33,crel_506535927984,doc_00011258,par_00011258_0015,sent_00011258_0015_001;sent_00011258_0015_002;sent_00011258_0015_003;sent_00011258_0015_004;sent_00011258_0015_005;sent_00011258_0015_006,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11258,人類所以叫「人」，人有人格、有道德，人格道德就是需要教育成長；⟂S⟂所以，自古以來，人要看他像一個人嗎？⟂S⟂要看他受多少教育。⟂S⟂受教育多的人，當然不見得各個都如理想是一個君子，但基本上，教育會把一個人教好。⟂S⟂所以，這幾年來，我就提倡讀書會，希望我的寺院都改成學校，寺院學校化，辦了多少大學，多少佛教學院，那個還沒有了不起，成立讀書會，我要讓每一個人都變成書香人士，讓每一個家庭都是書香家庭，進而有書香的社會、書香的國家、書香的世界。⟂S⟂如果這個世界遍滿書香味，那世界和平、人民安樂，也就不為難也！,1
