claim_id,text,claim_type,node_class,semantic_role,document_id,paragraph_id,sentence_ids,category,source_url,evidence_count
claim_b66e7b185bfa,這位女學生如夢初醒，發現原來爸爸也有煩惱，因而更加能體會爸爸的辛苦及偉大，也因此萌生了「孝順」之心。⟂S⟂他發願，從今以後要做一個不讓爸爸操心的乖孩子，要讓爸爸每天回到家裡，都覺得很放鬆、很愉快。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017474,par_00017474_0061,sent_00017474_0061_001;sent_00017474_0061_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17474,1
claim_41303ca2eb63,一位需由上文确定的作者尝试以浅白文字撰写佛教书籍：《观世音菩萨普门品》凭初级日文辞典翻译，《无声息的歌唱》在苗栗法云寺看守山林时写成，《释迦牟尼佛传》和《十大弟子传》在孤灯下完成，其中《释迦牟尼佛传》被称为佛教界第一本精装书。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015616,par_00015616_0022,sent_00015616_0022_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15616,1
claim_fc5b83e94126,值得信仰與皈依的對象必須經得起歷史考據、獲舉世共同承認且確實存在，具有高尚品德與聖潔人格，並能自度度人、自覺覺人；具備這些條件的大善知識才能引導人走向正道。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000692,par_00000692_0029,sent_00000692_0029_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle692,1
claim_1d57c6c79029,念佛功行由有念、正念到無念；「一心念佛」要求達到「念而不念，不念而念」及一心不亂的境界，方能往生淨土，故念佛被比喻為往生淨土的交通方式。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002505,par_00002505_0031,sent_00002505_0031_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2505,1
claim_4d04005e677f,因此，作者主張在追求自由民主的過程中，應尊重並包容持不同意見的人。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009745,par_00009745_0014,sent_00009745_0014_006,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9745,1
claim_7d53c9d6215e,文中的「大師」常教人念阿彌陀佛，也不反对求生淨土，但为实现人間佛教理念，他自己不以往生淨土为念，而发愿生生世世在人间当和尚。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015692,par_00015692_0014,sent_00015692_0014_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15692,1
claim_b7ab98a54fa3,另外，也開辦普門中文學校，教導中、英、法文，還有西來大學網路教學等教育工作。⟂S⟂此外，這裡更是各級學校社團認識佛教的教學場所。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00023829,par_00023829_0012,sent_00023829_0012_002;sent_00023829_0012_003,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23829,1
claim_7173e76943d3,二○○九年德里佛光青年團長Gelek Phunsok講授印度史地，呈現印度朝代更替與印度佛教興衰，激起佛子「為聖教也，何惜生命」的願心。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017814,par_00017814_0064,sent_00017814_0064_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17814,1
claim_c09b76d93caa,作者把佛光淨土說明為諸佛淨土的總歸，逐項評述華藏淨土難為一般眾生理解、藥師淨土的物質條件在部分現代國家已實現、極樂淨土的往生條件似嫌太難、彌勒兜率淨土將來仍須下生人間、唯心淨土易被視為泛談、維摩淨土易被誤讀為在家佛教，最後把佛光淨土界定為融攝各種淨土精華且能落實人間的淨土。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015696,par_00015696_0011,sent_00015696_0011_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15696,1
claim_ed2a93b61c95,作者依多年講經經驗判斷，一般信徒大多只受持「半部經」：有前面的「如是我聞」，卻沒有後面的「信受奉行」，並把這種缺失評為很大的遺憾。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009326,par_00009326_0002,sent_00009326_0002_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9326,1
claim_412e1ec49f03,世間金銀財寶只能豐富物質生活，精神上有佛法僧三寶，人生才能得救,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005803,par_00005803_0296,sent_00005803_0296_001;sent_00005803_0296_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5803,1
claim_6f52aee70117,所以聽經聞法不能用輕心、慢心，不能有成見、邪見，也不能有雜念妄想，應該要以深心、莊重心、恭敬心、謙卑心、柔軟心、清淨心，才能得到佛法的受用。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000197,par_00000197_0030,sent_00000197_0030_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle197,1
claim_43729b241324,閻羅王又再驚堂一拍：「孫三，你過去在人間欺善怕惡，兇惡無比，不明因果，惡性重大，現在讓你回到人間做狗，壽命三十歲。」,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00001113,par_00001113_0007,sent_00001113_0007_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle1113,1
claim_a4431e992760,本窗以「他」為主語，列舉其侍奉諸佛、獲得安忍與陀羅尼、通達善巧方便、具足弘大誓願等功德，末稱一切諸佛讚揚他，天帝釋、梵王與護世敬重他；但本窗內沒有「他」的唯一先行詞。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024741,par_00024741_0025,sent_00024741_0025_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24741,1
claim_69e8416ccf44,本段先述三論宗由吉藏弟子等弘傳至日本、朝鮮及其奈良時期寺院清單，又敘聖德太子師從三論學者；義理上則說三論之空不是否定現象假有，而是觀萬法無自性，諸法因緣起而暫時幻起幻滅，從現象界說緣起、從實相界說性空，二者相互顯發，空是成就萬有的要因。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016107,par_00016107_0003,sent_00016107_0003_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle16107,1
claim_a28cb272b2d3,《百年佛緣》書中還收錄了大師〈我的人間性格〉的二十四則小故事，饒富趣味，也反映了大師與天俱來，一以貫之的慈悲心。⟂S⟂其中〈玻璃絲襪〉和〈白雪溜冰團〉最為經典，讓我十分動容。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015809,par_00015809_0030,sent_00015809_0030_002;sent_00015809_0030_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15809,1
claim_b715fe5f0aec,《唯識三十論》雖僅一百二十句，卻以八識說明人的心理變化過程，並以譬喻闡釋「三界唯心、萬法唯識」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00022745,par_00022745_0002,sent_00022745_0002_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle22745,1
claim_dec62a9cb612,反詰句肯定釋迦牟尼佛因比彌勒菩薩多修「以音聲讚歎諸佛」法門而較早成佛，作者因此判斷「以音聲作佛事」很重要。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009570,par_00009570_0006,sent_00009570_0006_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9570,1
claim_00c09e42a73b,星雲把「健全制度」列為今日佛教復興的首要目標，佛光山在保存傳統佛教禮儀清規之外，也把制度化管理系統帶入佛教。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015569,par_00015569_0046,sent_00015569_0046_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15569,1
claim_7f89b2521f1b,依過去的老話，四維八德，現在講智慧、慈悲、能力、人緣。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010991,par_00010991_0028,sent_00010991_0028_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10991,1
claim_eff52711c7df,文中以彌勒佛及數位名稱含「歡喜」的佛為例，推論諸佛菩薩早以歡喜作為修行常道；並主張佛教應給眾生幸福、快樂與歡喜，使人解脫煩惱、充滿希望，進而令人成為歡喜樂土。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002498,par_00002498_0001,sent_00002498_0001_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2498,1
claim_7222c5367e11,生活裡，有因果觀念就是教育；,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000686,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle686,1
claim_0517976e316e,十大弟子与佛陀在该证据语境中的关系为：「十大弟子……經常跟隨佛陀左右修學」表示佛陀面向弟子群體施教，可無損映射人物教導受眾；為遵守既有方向，發布時須交換端點為佛陀→十大弟子。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009348,par_00009348_0010,sent_00009348_0010_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9348,1
claim_61df55f9a5e9,因此，佛陀在拘尸那入涅槃時，眾生大為憂愁、悲啼號哭，感嘆世間空虛、眾生福盡，從此無救護與宗仰。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002115,par_00002115_0006,sent_00002115_0006_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2115,1
claim_b4d74693f16c,文中稱明朝三峰大師曾傾力提倡功效極速的追頂念法。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009823,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9823,1
claim_51d61444191e,如他說：「迷信，就是用一種恐怖的方法，抓住人性的弱點，使得你不敢違抗他的信仰，一個人如果沒有正信的智慧，就不能從迷信中解脫出來。」⟂S⟂並且聲明：「真正的佛教徒絕不迷信，迷信的絕不是真正的佛教徒。」,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024716,par_00024716_0031,sent_00024716_0031_004;sent_00024716_0031_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24716,1
claim_153119891053,必須去除由計較人我利害得失而強化的勝負心，並泯滅分別識；否則勝則生怨、負則自鄙，會生出迷惑煩惱而難以和平相處。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003410,par_00003410_0029,sent_00003410_0029_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3410,1
claim_ed53e3087afd,佛法的見地與生活的體會，相互交感，創造了星雲大師獨樹一幟的「說法」。⟂S⟂他的話句句清楚明白，無曖昧難解之處，但是「深者見深，淺者見淺」，唯有境界高妙的人才能在簡易平白中，看見最玄最妙之處。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015636,par_00015636_0025,sent_00015636_0025_001;sent_00015636_0025_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15636,1
claim_ea878c7fafee,從神祇信仰昇華為菩薩道的實踐，於慈悲喜捨、為人服務中開發自己的佛性,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00001836,par_00001836_0032,sent_00001836_0032_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1836,1
claim_371a1633ccc5,從都不是我的，無我相、無人相、無眾生相、無壽者相，也會減少衝突。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008347,par_00008347_0008,sent_00008347_0008_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle8347,1
claim_91ff11cd1ab2,諸法既是因緣所生，自然空無自性，無自性便無法自我主宰，所以說「無我」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000183,par_00000183_0057,sent_00000183_0057_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle183,2
claim_a96a0d7c14cd,第一人稱作者說自己多年前把佛光山住持之位傳給心平法師繼承，並以心平法師是臺灣人說明此一傳承是本土化的落實。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003797,par_00003797_0034,sent_00003797_0034_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3797,1
